Hero_Role,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Enchantress_softsup,-2.882939e-24,7.4733093e-25,-3.051871e-24,-1.1041534e-24,4.627113e-25,-6.3599544e-26,-9.015295e-25,4.9678105e-24,-5.8570235e-25,2.48703e-25,-3.1451545e-24,3.469247e-24,2.482868e-24,-1.6772062e-24,2.1182254e-24,2.9543807e-25
Enchantress_hardsup,0.0014629067,-0.004223135,-0.0006994944,0.002092784,-0.0004189675,0.0015368407,0.0013457078,-0.0037858407,0.0027757457,0.002019402,-0.0015930268,-0.0019051504,-0.001888582,-0.00074147043,0.003573653,0.0010657103
Enchantress_carry,-1.3094819e-24,-7.2591996e-25,-3.5078012e-25,-9.91047e-25,-1.8762366e-26,-2.2071145e-26,-1.7837348e-24,-4.8952677e-24,2.4438834e-24,-8.0684496e-25,-2.8003103e-24,-3.9357194e-24,-1.2267201e-24,1.112823e-24,-1.6997182e-25,1.8709588e-24
Huskar_mid,-0.0018372673,0.0033072627,0.0047220783,-0.0037721354,0.0012124456,-0.0025568127,0.0008626745,0.005223889,-0.0016311058,-0.0072529386,0.0016088232,-0.00044246786,0.0019465802,0.0027351808,-0.0049140616,-0.0047484087
Huskar_offlane,1.17156865e-23,-3.0330207e-24,8.977036e-25,4.1099283e-26,1.8685324e-24,-3.3895625e-25,2.2188853e-25,1.81488e-25,-6.6716863e-26,2.1066836e-24,-8.1264955e-25,-1.7897298e-24,1.6338187e-24,1.1782417e-25,3.483679e-24,9.826574e-25
Huskar_softsup,-3.343858e-24,-8.485292e-25,-2.6561662e-25,4.092267e-24,3.5777002e-25,4.7580966e-24,-3.015234e-24,1.5803712e-24,1.6346585e-24,2.343691e-25,5.743731e-25,-2.3192463e-24,3.3770554e-25,3.4901147e-24,-1.1136395e-24,-4.2310566e-24
Huskar_hardsup,-3.45148e-24,5.4573604e-25,-2.8932014e-24,1.157128e-24,1.3283977e-24,-1.4122119e-25,-1.1850582e-24,1.410559e-24,6.754015e-24,9.272927e-25,2.5279032e-24,-4.9793196e-26,1.8875509e-24,-9.598749e-24,5.2378293e-26,-9.699736e-25
Huskar_carry,1.8248749e-25,-1.8848674e-24,-1.2771011e-25,-1.0188086e-24,2.9500503e-24,3.903718e-25,-5.8523056e-25,2.807753e-24,6.252189e-25,-9.657743e-26,5.5034364e-24,-8.935786e-25,-1.7564558e-24,1.9607779e-26,-9.131698e-25,-7.761701e-27
Night Stalker_mid,-2.4793662e-25,2.696356e-25,5.1545375e-24,-6.216658e-26,3.033177e-25,-2.8926169e-24,-5.4947534e-24,-2.66786e-24,6.9737513e-25,1.0049709e-24,-2.182636e-25,3.895523e-24,6.152547e-24,-2.3593473e-24,1.1312152e-24,1.721261e-24
Night Stalker_offlane,0.0062301066,-0.007860198,0.0008045982,0.004536833,-0.0009585692,0.0034412374,-0.00036532708,-0.010807318,-0.0024513756,0.0028590816,0.0052079563,0.0035469932,-0.002048445,-0.00074926036,0.0052592508,0.002451478
Night Stalker_softsup,6.694382e-25,3.9347577e-24,1.4846566e-24,2.3651941e-24,1.2255602e-24,-7.8974004e-25,4.5053377e-24,-2.4005822e-24,1.78397e-25,8.529259e-25,-1.3711087e-24,2.8320789e-24,3.2532596e-24,-2.1271106e-24,-2.189606e-24,-3.82436e-24
Night Stalker_hardsup,-2.2645637e-24,-3.637587e-25,-4.913679e-24,-4.18593e-25,6.081944e-25,7.195289e-25,-9.078473e-24,3.9168936e-24,1.7591695e-24,-1.7194279e-25,-9.210455e-25,-5.708807e-25,5.098434e-24,2.3273606e-24,4.364214e-24,1.0235516e-24
Night Stalker_carry,-1.0789093e-24,2.336348e-24,3.6600839e-25,6.685184e-24,1.5122759e-25,3.3446282e-24,7.665617e-25,6.1144344e-24,-9.2164205e-24,-4.6222486e-25,2.3144015e-25,-1.983042e-24,-1.6156907e-24,-2.3647996e-25,4.987546e-25,7.891001e-25
Broodmother_mid,-0.008104108,0.0048008617,0.0008150914,-0.0043229666,0.0020077312,-0.00040636444,0.0015049512,0.010089714,0.0016091571,-0.0031697282,-0.0048357886,-0.00016862042,0.0023566035,0.003357096,-0.008063757,0.0022622566
Broodmother_offlane,2.0077545e-24,-1.2067552e-25,-2.2222188e-24,2.409118e-24,2.5370394e-24,3.372613e-24,1.27908865e-26,3.4389918e-24,3.9980216e-24,3.54007e-24,-3.9590176e-24,-1.9878997e-24,-1.1584673e-24,3.456694e-24,1.7220124e-25,2.1359007e-24
Broodmother_softsup,1.2096345e-24,1.7981224e-24,4.2728186e-24,9.85023e-26,-9.472615e-25,3.256196e-27,-4.889788e-24,3.8549586e-26,4.033292e-24,-1.2326924e-24,9.166725e-25,9.334165e-25,7.1159627e-25,4.329117e-24,2.4757315e-24,-4.4501606e-25
Broodmother_hardsup,-1.7984214e-24,4.351482e-24,1.0136018e-24,2.7831707e-24,-5.3889755e-24,2.2233695e-25,1.6843413e-24,6.6589934e-24,-3.4931652e-24,-4.8835314e-24,3.0818952e-24,1.3878366e-24,2.3031589e-24,-1.353012e-24,-5.420936e-25,1.4933194e-24
Broodmother_carry,-0.007331859,0.005774865,0.0009473087,-0.004035864,0.002098172,-0.00040074065,0.0009798061,0.009519827,0.0007995199,-0.0037494048,-0.0039174026,8.157916e-05,0.0023059458,0.0032003438,-0.0080754515,0.0011219719
Bounty Hunter_mid,3.188625e-25,-4.779895e-25,1.8742783e-25,2.3891662e-24,3.1767531e-24,2.185667e-24,8.378921e-25,-2.631483e-24,-5.038062e-25,1.6292179e-24,3.0118956e-25,1.9636739e-25,-3.2475561e-24,2.5290319e-25,3.1189835e-26,2.0057782e-24
Bounty Hunter_offlane,-1.258842e-23,-2.0584615e-24,-8.772546e-25,-1.056433e-24,-3.0654232e-24,-9.525738e-25,-2.4039177e-24,1.4737666e-24,-5.3187744e-25,-2.3850314e-24,-1.6949607e-24,1.3317441e-25,-5.100708e-24,1.1739294e-24,-1.8092829e-24,-3.8090509e-25
Bounty Hunter_softsup,0.003453988,-0.0072539556,-0.01358538,-0.00050623156,-0.008473503,0.0015479862,-0.00072382577,-0.00095367554,0.011478707,0.012348354,-0.007564228,-0.0037570633,-0.005580917,-0.005886202,0.0017315808,0.012156793
Bounty Hunter_hardsup,-2.2427296e-25,-2.1417436e-24,3.647293e-24,-7.185537e-24,-3.2517071e-24,1.4409089e-24,7.079997e-26,2.705445e-24,-2.9697921e-24,-2.9371029e-24,4.4273043e-26,2.4897815e-24,-3.0827714e-24,5.738131e-25,7.1617495e-24,-1.725124e-24
Bounty Hunter_carry,7.961009e-26,-5.1065653e-26,2.2228164e-24,2.4764407e-24,-7.811854e-25,1.2807928e-25,-8.14836e-25,1.4840002e-24,-3.597826e-24,4.1964757e-25,-2.8076644e-26,4.8157986e-24,2.230877e-25,-2.1291691e-24,-6.7353236e-24,3.7993474e-25
Weaver_mid,-1.7620798e-24,-1.097139e-23,2.8689656e-24,-3.9152567e-25,2.731848e-24,2.5237e-24,-2.1616946e-24,-4.501176e-25,-4.668005e-25,-2.0683223e-25,2.2434646e-24,-1.3505224e-25,-2.190431e-25,-1.038712e-24,1.4908731e-24,-2.834458e-24
Weaver_offlane,-6.354546e-25,-1.9617018e-24,3.4345702e-24,-2.3135298e-24,-3.0953423e-24,5.692319e-25,1.7683558e-24,5.0160778e-24,8.0703384e-25,-1.23483356e-26,-1.3928662e-24,4.6037173e-25,-5.057088e-25,3.0828601e-24,5.252237e-25,1.5682588e-25
Weaver_softsup,0.0030397414,-0.0040924605,0.00098022,0.0031091948,0.00018321438,0.0014366267,0.0002945903,-0.0029271217,-0.0025845782,0.0007107409,0.0025216294,-0.0014116298,0.00047007215,-0.0011026496,0.0046756426,0.000747473
Weaver_hardsup,3.6045638e-25,-2.5506188e-24,7.4373284e-25,-1.0479617e-24,7.337926e-24,7.34086e-25,-5.7321873e-25,1.3034509e-24,-5.153394e-24,-6.23788e-24,-1.5892709e-24,7.613487e-25,-1.0007237e-24,9.75537e-25,-4.8120026e-24,2.3904714e-24
Weaver_carry,0.0028843447,-0.00528277,0.0007650278,0.0036652833,-5.1484676e-05,0.001872525,0.00085512915,-0.0031159099,-0.002274227,0.0011510779,0.0020446402,-0.001960387,0.00039216795,-0.0015205999,0.0056813695,0.0015459558
Jakiro_mid,-1.4827049e-24,1.0817224e-24,5.330716e-25,-3.6470844e-25,-1.7252554e-24,3.962898e-24,2.3027215e-24,3.7084434e-24,-3.6662595e-24,-4.3803587e-25,3.7118154e-25,1.8490695e-24,-1.4192185e-24,1.4621488e-24,2.289461e-24,-9.931108e-26
Jakiro_offlane,-6.1297283e-25,-5.652708e-24,1.95946e-25,1.8138078e-24,6.9194234e-25,2.1024977e-25,9.985329e-26,-5.1720596e-24,-1.1338164e-24,-6.9004745e-25,1.3786694e-24,-6.683065e-24,4.208083e-24,-5.7367296e-25,-2.7783494e-25,3.2520814e-24
Jakiro_softsup,-9.186331e-25,-1.1053302e-24,-1.889485e-24,5.1603326e-25,-1.5365975e-25,3.8606123e-24,2.7191602e-24,2.385098e-24,-4.135935e-24,-2.5501672e-24,-5.0877154e-24,-6.732287e-24,-2.211628e-24,-3.5437655e-24,2.1395052e-25,1.7769474e-25
Jakiro_hardsup,-0.00053009845,-0.001916544,0.0033307169,0.0011349124,0.0024538722,-0.005779196,-0.00085766567,-0.001769206,0.0011753102,0.0056935335,0.009988807,0.0051386305,0.004620242,-0.0044144914,0.008738172,-0.0029414133
Jakiro_carry,-1.1929403e-24,4.4610727e-24,-2.604724e-24,1.9609692e-25,1.0133496e-24,-2.7581796e-24,-1.6736648e-24,1.5580385e-25,4.296447e-25,2.828034e-24,-1.6407637e-24,7.572856e-24,-5.422248e-25,1.9866865e-25,-3.425142e-24,8.621935e-25
Batrider_mid,0.0011649042,-0.006674041,-0.0045502395,0.0043425956,-0.0035967377,0.003018377,-0.00028434364,-0.0012437325,0.0053150537,0.007208526,-0.0052954145,-0.0018160036,-0.0040014065,-0.0044027106,0.0075892755,0.005356085
Batrider_offlane,-7.4063074e-25,-6.3207894e-25,2.686829e-24,2.7285902e-24,6.8707295e-25,3.636958e-24,1.7001148e-24,8.743032e-25,-6.1414813e-24,4.3839623e-25,2.2793795e-24,-7.804867e-25,-6.475848e-25,-1.8421022e-24,4.4110316e-25,1.5220576e-24
Batrider_softsup,-2.7870355e-24,1.8770961e-24,-2.1382864e-25,2.100567e-25,4.565659e-25,1.7640863e-24,-7.836989e-25,-9.075153e-25,-2.4613713e-25,-1.331244e-25,1.8713493e-25,1.3241593e-24,-1.744367e-24,-4.1034853e-25,3.4633593e-24,-9.640494e-25
Batrider_hardsup,0.0004829208,-0.005343754,-0.0044238754,0.0044887234,-0.0037481734,0.003422903,-0.0003485697,-0.0007091657,0.005388494,0.005783798,-0.005545738,-0.0020696013,-0.0034059328,-0.0041578314,0.005950697,0.0038882166
Batrider_carry,-5.714208e-25,1.2434467e-24,-7.1506904e-24,1.9042617e-24,-3.0701727e-25,-2.7112601e-24,1.7029099e-24,-1.0663756e-24,-5.5554563e-25,5.0776097e-24,-7.5937904e-24,1.0438811e-25,2.403857e-24,4.474409e-25,4.351072e-24,6.280746e-25
Chen_mid,3.541105e-25,-7.4258125e-25,2.2150642e-24,-2.8035956e-25,-1.675875e-24,-5.999419e-24,-2.628838e-24,-4.334416e-24,-3.680639e-25,-1.2448023e-24,-1.4834761e-24,9.627721e-25,1.4743754e-25,9.529328e-25,7.771806e-25,-7.9663227e-25
Chen_offlane,1.9267502e-24,-5.9692513e-25,4.0420487e-24,-3.1237322e-25,-2.790962e-25,4.9820205e-25,-3.7142557e-24,1.5103196e-24,6.896304e-25,2.1051698e-24,-2.9650343e-25,-3.2178993e-24,-1.7670914e-24,8.507139e-25,2.03751e-24,1.5779403e-24
Chen_softsup,0.0036636854,0.0028755728,0.0046971105,0.00083223573,0.0007053987,-0.0014458925,-0.0031718933,-0.0045648795,-0.006093543,-0.0021184094,0.011374472,0.001693242,0.0008711548,-0.001173055,0.00016352627,-0.0058706757
Chen_hardsup,1.6735578e-24,-6.126412e-24,-8.7321364e-24,-3.333184e-27,-5.1646516e-25,-3.5730476e-25,-6.12246e-25,-3.298359e-24,-3.5215648e-25,1.2682882e-24,-1.267008e-24,5.375622e-24,6.0478826e-24,5.985452e-24,-3.2098046e-24,-1.7154534e-24
Chen_carry,-3.755795e-24,1.3029109e-24,-1.0265344e-24,1.8029629e-24,-1.1643546e-24,1.2129787e-24,-6.364848e-25,-1.7517307e-24,-2.0155507e-25,1.4304343e-25,-3.687214e-25,1.6308766e-24,8.698779e-25,2.6984607e-25,-1.5868543e-24,3.9977794e-26
Spectre_mid,-5.1515915e-24,2.9427576e-25,-1.9102886e-24,9.377902e-24,-1.2331156e-24,2.8302722e-25,2.8993115e-24,-3.9384448e-25,-1.4741558e-24,-1.1033403e-24,-2.5719074e-24,-3.3010486e-25,-2.0175632e-24,9.956506e-25,2.8954236e-24,1.0885004e-24
Spectre_offlane,2.0354686e-24,9.0267665e-24,7.622552e-25,-5.625509e-25,1.7005159e-24,-1.7283205e-24,4.6466278e-24,4.3096063e-26,-3.2346626e-24,-4.2266763e-25,2.2682676e-24,-2.7275808e-24,4.468446e-24,-3.4285623e-24,1.4210074e-24,-3.753798e-24
Spectre_softsup,1.7983144e-26,1.5896617e-25,-3.0757608e-25,-3.725802e-24,4.7266485e-25,-2.518232e-24,3.247546e-25,-4.8610102e-26,7.523624e-25,-4.3249107e-25,-3.5470567e-24,2.6865344e-24,9.753105e-25,-3.9253948e-25,6.1599486e-25,3.4343252e-25
Spectre_hardsup,1.0820346e-24,1.2341246e-24,1.2254772e-24,2.4888861e-24,-5.979771e-24,-8.000754e-24,-9.402953e-26,-2.8919828e-25,-7.431288e-25,1.447628e-24,-1.1896234e-24,3.2755344e-25,-1.5533566e-24,-1.6794868e-24,1.1635681e-24,-2.3606201e-24
Spectre_carry,0.004382433,0.0022371425,0.0033999863,-0.0015359705,-0.0003479577,-0.001368968,0.00030654462,-0.007717537,-0.002168957,-0.001742789,0.0052857967,-0.0020689198,0.002827507,0.0015813429,-0.003004301,-0.012184836
Ancient Apparition_mid,-1.2954141e-24,-3.716028e-24,1.5092899e-24,-2.640084e-24,3.5200973e-24,-8.8254923e-26,2.7876964e-24,-4.8812973e-24,2.372367e-24,1.3351517e-24,-8.101426e-24,-1.1318746e-24,4.8043207e-26,-8.190432e-25,3.9251313e-25,-3.7988023e-24
Ancient Apparition_offlane,-7.9865875e-25,1.3965018e-24,-2.3734044e-25,-1.0651986e-24,5.9103816e-25,-4.5667025e-25,-1.24287e-24,7.102997e-24,-2.1636914e-24,-2.5460402e-25,1.7511819e-24,3.476025e-24,-4.1759703e-25,-2.0299282e-24,-2.9425633e-25,-2.4931819e-24
Ancient Apparition_softsup,1.7528243e-24,1.4763513e-24,2.848185e-24,-2.2221305e-25,1.2669077e-24,2.2222197e-25,3.6019886e-24,2.4486986e-24,1.0278055e-24,8.723494e-25,4.5294906e-24,-7.632544e-25,6.231557e-25,-2.177835e-25,-3.3292928e-24,1.3495537e-26
Ancient Apparition_hardsup,-0.00191688,-0.004265253,-0.0014284819,-0.0014297387,-0.0029467775,-0.0020119015,-0.00037198723,0.0003499173,0.005946452,0.000119698685,-0.0024701068,0.0044547957,0.003963971,-0.0031958874,0.0035334846,-0.0008831963
Ancient Apparition_carry,1.2316702e-24,-1.4978699e-24,-5.626294e-26,-1.0732507e-24,-2.4973475e-24,-1.0680496e-25,7.2577286e-24,-2.7198794e-24,-3.4751177e-24,-3.2528946e-25,-2.2374326e-24,3.4062817e-24,-1.0810048e-24,1.6947862e-24,-4.2915942e-24,-3.5579477e-24
Doom_mid,6.644483e-24,-5.41113e-25,3.7470175e-24,-2.3241533e-25,-3.1301403e-24,5.9802283e-25,3.0491793e-24,-1.668515e-24,5.2646077e-25,6.061987e-26,1.6379005e-24,-5.297058e-25,3.9161568e-24,7.5356285e-24,8.214808e-25,-6.2900988e-24
Doom_offlane,-0.003927203,0.003349702,0.003540642,-0.0015055148,0.0020857812,-0.0008999923,-0.00070595596,0.003021158,-0.002862115,-0.0036916798,0.0018547958,0.0033633625,0.0005970162,0.0010683045,-0.0028581687,-0.003065254
Doom_softsup,5.4148328e-24,4.1962328e-24,3.9161943e-24,-2.7921798e-25,1.0324365e-24,-2.4056836e-24,-2.715785e-24,1.2961803e-24,6.1238237e-25,4.4717843e-24,5.3205044e-26,-2.679271e-24,-1.2408607e-24,4.357927e-24,-3.9478978e-24,5.3072195e-25
Doom_hardsup,1.41952325e-24,1.0800608e-24,1.5744068e-24,4.456395e-24,-1.1589935e-24,2.4051582e-24,-1.3819295e-24,5.3628953e-25,2.0644279e-24,5.572701e-25,-3.934136e-24,7.2168393e-25,5.746917e-25,3.406401e-24,-2.1131296e-24,-1.32985e-24
Doom_carry,-0.0010844741,-0.0019040869,-0.0038014492,0.0009760479,-0.0020316676,0.00067168195,-0.00033884283,0.002539991,0.0025352547,0.0029623783,-0.0031784857,0.00068983587,-0.0021592034,-0.0014368964,0.0005674616,0.0040056496
Ursa_mid,5.827794e-25,-2.2407296e-24,4.0207996e-24,-1.1040099e-25,-1.3474748e-24,-1.5989232e-24,3.8438388e-24,-9.694199e-25,1.2404823e-25,-8.604656e-24,1.6787567e-24,2.6431487e-25,-9.275058e-25,-2.1983751e-25,4.3681763e-25,6.1234386e-25
Ursa_offlane,-4.0485695e-24,-3.181911e-24,2.0303998e-24,-6.7279353e-25,4.6977598e-24,-3.3432146e-24,4.624608e-25,9.275561e-25,-3.2444875e-24,1.972179e-24,2.4599784e-25,7.055916e-25,6.073575e-25,-1.4107506e-24,-3.7174996e-25,-2.9847134e-25
Ursa_softsup,2.0530975e-24,3.172838e-26,-8.584501e-25,-2.9454843e-24,2.9192977e-24,-1.3775894e-25,-7.1228026e-26,1.2384046e-24,-7.053886e-26,3.2284428e-25,-9.9186366e-26,-1.3489078e-24,-1.2564201e-24,7.036167e-24,-4.214803e-24,5.9702004e-26
Ursa_hardsup,3.2363096e-24,2.0698444e-24,-7.043016e-25,-2.4459155e-25,-5.156275e-24,7.9027573e-25,6.6439394e-26,-1.1296165e-24,3.674796e-25,3.553141e-24,-3.7017574e-24,-1.7677939e-24,-2.1722841e-24,-1.1455944e-25,1.209311e-25,-3.843474e-24
Ursa_carry,0.0043358887,6.264547e-05,0.0045158085,-0.0006785302,0.00404388,0.0017219064,-0.00026206646,-0.013501478,-0.009923508,-0.0056836535,0.010901174,0.0012088704,0.0018813454,0.005047723,-0.003226547,-0.0064381883
Spirit Breaker_mid,5.570334e-25,1.0981634e-24,2.5154487e-24,-1.2409433e-25,-1.0372369e-24,-6.252679e-26,1.0523103e-24,7.82153e-25,2.7259175e-24,-4.778562e-24,3.1828205e-25,-4.1017856e-24,-7.7989885e-25,1.9631196e-24,-2.2983433e-25,9.793663e-25
Spirit Breaker_offlane,-3.7608894e-25,2.066883e-24,9.785924e-26,9.277124e-25,-3.3154124e-24,1.9695277e-24,-3.7741342e-24,-1.14390935e-24,-1.479653e-24,2.279243e-24,1.2601473e-24,1.5333577e-24,8.379786e-24,1.4410982e-24,3.9744863e-24,-1.089497e-24
Spirit Breaker_softsup,0.0014467377,0.0021863,0.012167153,0.002204211,0.005857866,0.0019862282,-0.0012917339,-0.007120611,-0.01336165,-0.015141882,0.01013543,0.005806819,0.0032482976,0.0044600563,-0.0019256473,-0.01577097
Spirit Breaker_hardsup,4.5211615e-25,2.7063084e-24,-7.486068e-25,7.1843347e-25,-8.4749e-25,-1.9390398e-24,2.0471021e-24,4.752814e-25,8.655902e-24,5.068422e-24,2.5222415e-24,9.738137e-25,5.0125902e-24,1.0214578e-24,-9.561851e-25,1.0931165e-24
Spirit Breaker_carry,-2.547086e-24,-3.2837686e-25,1.1858443e-24,1.2252223e-24,-1.7271273e-24,1.0022276e-24,3.6253885e-25,-9.931638e-25,2.654316e-24,-2.400772e-25,1.1231014e-24,1.0669008e-25,3.9597243e-25,1.0706426e-24,1.0291996e-25,1.2704807e-24
Gyrocopter_mid,-0.008405223,0.017069992,0.0088038165,-0.005215807,0.0066961823,-0.0039624274,-0.0005450387,0.011948431,-0.0070589683,-0.015912259,0.0017136099,0.0064685363,0.007878466,0.0051002954,-0.013550029,-0.01213712
Gyrocopter_offlane,2.8365081e-24,6.295655e-26,9.0451876e-26,4.8505317e-25,7.1135907e-25,1.1612025e-24,4.0462774e-24,1.8902934e-25,2.8106463e-25,3.864643e-24,-1.334058e-24,1.2735603e-24,-1.3075784e-24,-1.55053155e-24,2.7271945e-25,-1.6908297e-24
Gyrocopter_softsup,5.003725e-25,-2.266351e-25,-1.5751436e-24,-7.282377e-25,-1.8886794e-25,-7.632914e-24,9.4734503e-26,1.4602356e-24,-8.036543e-25,-1.0698654e-24,-1.775547e-24,-1.2445563e-26,-8.9782823e-26,3.7601094e-25,-2.2443414e-24,4.891672e-25
Gyrocopter_hardsup,1.45568345e-24,-1.5507378e-24,-2.1818808e-26,4.6854423e-25,3.3531377e-24,2.3533732e-24,-6.9249454e-25,-1.1815005e-25,2.3433344e-24,-3.103705e-24,3.1973566e-24,-1.4846151e-24,4.10113e-24,1.2731431e-24,9.784366e-25,1.9715971e-25
Gyrocopter_carry,5.1013067e-24,-4.5834254e-24,1.7399702e-24,2.503099e-24,-1.3949713e-24,3.2493619e-24,4.0317166e-24,1.6666193e-24,-3.29726e-24,6.2911756e-26,-1.2366317e-24,-1.4324637e-24,-1.1541161e-24,1.8970034e-25,-1.6998079e-24,4.8996225e-25
Alchemist_mid,5.076215e-24,-1.1532316e-24,6.3737752e-24,-7.772633e-24,-2.330639e-24,-2.735547e-24,-2.5966899e-24,1.4055961e-24,-7.714125e-25,5.933613e-25,1.3885068e-24,-4.2690573e-24,1.8548114e-24,-1.424197e-24,-4.875417e-24,1.0936417e-24
Alchemist_offlane,3.701473e-25,-2.6331702e-24,-5.9464315e-25,-7.284603e-24,7.609089e-25,-2.5119091e-25,2.8424926e-25,-2.762743e-24,2.9295918e-24,-6.633857e-26,4.492622e-26,4.59615e-24,6.139152e-25,-1.7988482e-24,1.6893111e-24,9.618947e-25
Alchemist_softsup,-0.00069314643,0.0047324304,0.005901925,-0.0019433745,0.0053090383,-0.00011856592,0.0017496048,-0.0015958956,-0.0023433454,-0.004970461,0.0040750448,0.0045632455,0.0009264267,0.004926337,-0.0032721425,-0.0013160219
Alchemist_hardsup,-4.8727223e-25,-8.7022126e-24,4.85126e-25,-3.0630276e-25,-6.914612e-24,1.20786615e-24,-3.7330614e-25,-3.870477e-26,-8.7261476e-26,-2.716554e-24,-6.023914e-25,-3.4299643e-25,2.8478362e-25,-1.0633822e-24,6.663869e-25,-1.0907464e-24
Alchemist_carry,-0.0035560965,0.007177667,0.008488916,-0.0042872843,0.007483345,-0.0019009477,0.0024149877,0.002623978,-0.0029775554,-0.0070577753,0.0048524453,0.006147457,0.0027272976,0.0067612017,-0.0057201744,-0.0023445904
Invoker_mid,-0.0017445931,0.005448785,0.0024813064,0.00015566827,0.001501693,-0.0038888322,-0.0019426768,0.005208207,-0.0017624168,0.0010560808,0.0050411224,0.006966158,0.0014841204,-0.0019271245,0.0016367858,0.0021595175
Invoker_offlane,6.170286e-25,2.5001738e-25,9.194403e-26,4.480598e-25,-1.3678641e-24,-1.5404627e-25,6.2035903e-25,-5.723023e-25,7.912759e-24,4.2275935e-24,-5.4621114e-25,3.3409553e-24,7.263696e-27,2.0295845e-24,-3.9338462e-25,-1.0708596e-24
Invoker_softsup,1.6784889e-25,9.997826e-27,1.5684772e-25,3.1809712e-25,1.8527916e-25,-3.678659e-25,2.1093703e-24,4.5266432e-24,4.411876e-24,-1.4435625e-24,-9.011407e-26,-2.0324774e-25,-3.6931292e-24,1.2582101e-24,-6.84432e-26,-2.5931672e-25
Invoker_hardsup,4.523304e-25,-4.0491102e-24,-3.8606344e-24,-6.505207e-25,-2.1629426e-24,6.3539305e-25,-8.709803e-25,9.7203835e-26,7.98626e-24,1.2593746e-24,4.135838e-25,1.2281716e-25,-2.1425786e-24,6.8834297e-25,-1.6685528e-24,-1.3030063e-24
Invoker_carry,4.697378e-25,1.174358e-25,-4.6151085e-25,3.0713372e-24,-1.8964011e-24,-3.016216e-24,-5.8317563e-25,2.9055126e-24,3.2186298e-24,-2.1037993e-24,2.4746857e-24,6.084017e-25,-1.17068e-24,4.8552768e-24,-1.82007e-24,7.865733e-25
Silencer_mid,7.471906e-25,-2.003422e-24,-2.32372e-24,-2.6402092e-24,-4.8404673e-25,-9.315944e-25,2.539753e-24,-1.128137e-24,-3.1676848e-24,-2.709829e-25,-2.188593e-25,-3.2175907e-24,-1.2504634e-24,8.582334e-25,1.8672241e-24,8.461663e-25
Silencer_offlane,-3.8026145e-25,2.872765e-25,2.4660083e-25,-4.346452e-25,1.2272126e-24,-4.708418e-24,9.73798e-24,-2.8277054e-25,4.134842e-25,9.876573e-25,-4.8994545e-24,-1.7878854e-24,-4.960516e-24,-5.183508e-24,-2.237454e-24,1.0008049e-24
Silencer_softsup,3.5102032e-25,-3.240514e-25,3.2459112e-26,-5.5574557e-24,2.9580253e-24,-1.4363791e-24,-4.06097e-25,-1.1668446e-24,2.3721308e-24,-1.3667863e-24,-6.8782957e-25,-2.0898503e-26,-2.3095378e-24,1.0120186e-24,-5.2341982e-24,-2.9609166e-24
Silencer_hardsup,-0.0018102707,0.0060120705,0.011882757,-0.0021660635,0.009570547,7.0738024e-05,0.00051065197,-0.007573181,-0.01329275,-0.010311246,0.014563358,0.004521706,0.0025647928,0.010051206,-0.005338064,-0.007905113
Silencer_carry,2.8916572e-24,-6.517982e-25,-2.3043775e-24,-9.396254e-25,-1.1578003e-24,-4.0118922e-25,-3.428425e-24,-1.9102567e-24,2.5476864e-25,-1.2292685e-24,6.66669e-25,-3.0516118e-25,-2.927156e-24,1.3344093e-24,3.2900698e-24,3.553502e-25
Outworld Destroyer_mid,3.9271148e-25,1.3491966e-24,3.0967417e-24,-9.576813e-25,-3.597514e-24,1.9418026e-24,-5.318797e-25,-2.2107945e-25,4.276392e-24,-8.724545e-24,-6.147722e-25,1.4425002e-25,-2.44772e-25,-5.4774946e-25,2.9454688e-24,-5.4177606e-25
Outworld Destroyer_offlane,-2.3389428e-05,-0.004405157,-0.0054053767,0.0022878821,-0.0039498955,4.198887e-05,-0.0016746366,0.0010823035,0.0054921824,0.006947367,-0.00225627,-0.00012228834,-0.0007175865,-0.0059715635,0.0034509564,0.0048221964
Outworld Destroyer_softsup,3.348986e-05,-0.0046463916,-0.0053570447,0.0023913966,-0.0039544282,0.00010523464,-0.0016147929,0.0008578483,0.005539951,0.0070414403,-0.0022091074,-0.00014615554,-0.0007813395,-0.005973895,0.003716902,0.0048862672
Outworld Destroyer_hardsup,-1.123611e-23,-2.0290668e-24,-1.1392918e-24,-1.3928892e-26,8.2546967e-25,-1.182451e-24,2.959199e-24,-6.21522e-25,-6.1861794e-24,1.1422475e-24,-1.4965229e-24,3.0731195e-24,7.090988e-25,2.3884223e-25,2.3111311e-24,-4.877166e-24
Outworld Destroyer_carry,-6.178352e-05,-0.0042433324,-0.0054283245,0.0022187922,-0.003985635,1.1983807e-06,-0.0017128575,0.0012369764,0.005463547,0.0068790847,-0.0022855846,-0.00010473392,-0.00067639194,-0.005960227,0.0032768985,0.00477663
Lycan_mid,0.0006087667,0.0015153135,-0.0018186793,0.0013312108,-0.002755492,-0.0016402402,-0.0011180087,0.0011004996,0.0016753159,0.0015328717,-0.00114254,-0.002174175,0.0003121437,-0.0037858575,0.0008027006,-0.0029099793
